alternative.id,container.title,created,DOI,funder,publisher,reference.count,score,source,subject,title,subtitle,type,URL,author,issue,volume
10.1080/15715124.2017.1315815,International Journal of River Basin Management,2017-04-10,10.1080/15715124.2017.1315815,NULL,Informa UK Limited,20,75.45644,Crossref,Water Science and Technology,A hybrid method for forecasting river-suspended sediments in Iran,NA,journal-article,http://dx.doi.org/10.1080/15715124.2017.1315815,Alireza Tavakoli Targhi; Sadegh Abbaszadeh; Zeinab Arabasadi,NA,NA
,Geological Society of America Bulletin,2005-01-25,10.1130/0016-7606(1986)97<178:tfgots>2.0.co;2,"list(DOI = ""10.13039/501100003968"", name = ""Iran National Science Foundation"", doi.asserted.by = ""publisher"", award = ""95004084"")",Geological Society of America,0,75.54946,Crossref,Earth and Planetary Sciences (miscellaneous),"Thrust fault geometry of the Snake River Range, Idaho and Wyoming",NA,journal-article,http://dx.doi.org/10.1130/0016-7606(1986)97<178:tfgots>2.0.co;2,NICHOLAS B. WOODWARD,2,97
S0022-1112(84)71149-4,Journal of Fish Biology,2002-10-06,10.1006/jfbi.1994.1149,NULL,Wiley-Blackwell,0,75.55991,Crossref,"Aquatic Science,Ecology, Evolution, Behavior and Systematics",Juvenile Atlantic salmon in the Varzuga River (White Sea Basin),NA,journal-article,http://dx.doi.org/10.1006/jfbi.1994.1149,R Kazakov,3,45
703C905F-1707-11D7-8645000102C1865D,AAPG Bulletin,2002-12-31,10.1306/703c905f-1707-11d7-8645000102c1865d,NULL,CrossRef Test Account,0,75.561195,Crossref,"Fuel Technology,Earth and Planetary Sciences (miscellaneous),Energy Engineering and Power Technology,Geology,Geochemistry and Petrology","Basin Analysis Studies of Lower Paleozoic Rocks, Powder River Basin, Wyoming and Montana: ABSTRACT",NA,journal-article,http://dx.doi.org/10.1306/703c905f-1707-11d7-8645000102c1865d,David L. Macke,NA,72
S0033589400036218,Quaternary Research,2002-10-06,10.1006/qres.1999.2032,NULL,Cambridge University Press (CUP),35,75.567795,Crossref,"Earth-Surface Processes,Earth and Planetary Sciences(all)","Effects of Climate Change on Soils in Glacial Deposits, Wind River Basin, Wyoming",NA,journal-article,http://dx.doi.org/10.1006/qres.1999.2032,Robert D. Hall,03,51
,The American Historical Review,2017-01-31,10.1086/ahr/101.4.1304,NULL,Oxford University Press (OUP),0,75.59014,Crossref,,"John E. Thorson. <italic>River of Promise, River of Peril: The Politics of Managing the Missouri River</italic>. (Development of Western Resources.) Lawrence: University Press of Kansas. 1994. Pp. xiii, 282. $29.95",NA,journal-article,http://dx.doi.org/10.1086/ahr/101.4.1304,NaN,NA,NA
,River Research and Applications,2014-10-08,10.1002/rra.2845,NULL,Wiley-Blackwell,41,75.649765,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry","Headwater Streams of Florida: Types, Distribution and a Framework for Conservation",HEADWATER STREAMS OF FLORIDA,journal-article,http://dx.doi.org/10.1002/rra.2845,W. R. White; T. L. Crisman,3,32
,Regulated Rivers: Research & Management,2007-02-06,10.1002/rrr.3450040103,NULL,Wiley-Blackwell,50,75.67843,Crossref,Environmental Science(all),Snake river spring and summer chinook salmon: Can they be saved?,NA,journal-article,http://dx.doi.org/10.1002/rrr.3450040103,John G. Williams,1,4
10.2307/3640316,Pacific Historical Review,2012-09-17,10.2307/3640316,NULL,University of California Press,0,75.7494,Crossref,History,Rufus Woods: The Columbia River and the Building of Modern Washington Robert E. Ficken,NA,journal-article,http://dx.doi.org/10.2307/3640316,John Fahey,4,65
,River Research and Applications,2015-06-19,10.1002/rra.2921,NULL,Wiley-Blackwell,51,75.77035,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry",Assessing Groundwater Contribution to Streamflow of a Large Alpine River with Heat Tracer Methods and Hydrological Modelling,River-Groundwater Exchange in the Toce River,journal-article,http://dx.doi.org/10.1002/rra.2921,NaN,5,32
,Water Resources Research,2004-02-04,10.1029/97wr00434,"list(name = ""Syndial SpA"")",Wiley-Blackwell,19,75.81358,Crossref,Water Science and Technology,Simulating Columbia River flows with data from regional-scale climate models,NA,journal-article,http://dx.doi.org/10.1029/97wr00434,G. W. Kite,6,33
,Limnology and Oceanography,2010-04-07,10.4319/lo.1984.29.1.0035,NULL,Wiley-Blackwell,0,75.84235,Crossref,"Aquatic Science,Oceanography","Sources and distributions of sedimentary organic matter in the Columbia River drainage basin, Washington and Oregon1",Sedimentary organic matter,journal-article,http://dx.doi.org/10.4319/lo.1984.29.1.0035,John I. Hedges; H. J. Turin; John R. Ertel,1,29
,Water Resources Research,2013-11-05,10.1002/2013wr013629,NULL,Wiley-Blackwell,108,75.86512,Crossref,Water Science and Technology,"Predicting natural channel patterns based on landscape and geomorphic controls in the Columbia River basin, USA",Predicting Channel Patterns in the Columbia Basin,journal-article,http://dx.doi.org/10.1002/2013wr013629,Tim Beechie; Hiroo Imaki,1,50
,ARCTIC,2014-03-01,10.14430/arctic3733,NULL,The Arctic Institute of North America,0,75.87966,Crossref,"Ecology, Evolution, Behavior and Systematics","Salmon Investigations on the Koksoak River, 1957",NA,journal-article,http://dx.doi.org/10.14430/arctic3733,G. Power,1,11
,Science,2006-10-05,10.1126/science.88.2287.395,NULL,American Association for the Advancement of Science (AAAS),0,75.87966,Crossref,General,THE SALMON FISHERIES OF FRASER RIVER,NA,journal-article,http://dx.doi.org/10.1126/science.88.2287.395,NaN,2287,88
,Poultry Science,2012-04-21,10.3382/ps.0160068,NULL,Oxford University Press (OUP),0,75.94528,Crossref,Animal Science and Zoology,The Effects of Storage on the Vitamin D Value of Columbia River Salmon Fish Meal,NA,journal-article,http://dx.doi.org/10.3382/ps.0160068,J. S. Carver; V. Heiman; J. L. St. John,1,16
9563,Environmental Management,2010-10-05,10.1007/s00267-010-9563-6,NULL,Springer Nature,125,75.94528,Crossref,"Ecology,Global and Planetary Change,Pollution",Potential Effects of Dams on Migratory Fish in the Mekong River: Lessons from Salmon in the Fraser and Columbia Rivers,NA,journal-article,http://dx.doi.org/10.1007/s00267-010-9563-6,John W. Ferguson; Michael Healey; Patrick Dugan; Chris Barlow,1,47
10.1577/1548-8640(1965)27[42:OOBEIC]2.0.CO;2,The Progressive Fish-Culturist,2007-12-27,10.1577/1548-8640(1965)27[42:oobeic]2.0.co;2,NULL,American Fisheries Society,0,75.94528,Crossref,Agricultural and Biological Sciences(all),Observations on Bad Eggs in Columbia River Fall Chinook Salmon,NA,journal-article,http://dx.doi.org/10.1577/1548-8640(1965)27[42:oobeic]2.0.co;2,John F. Conrad,1,27
,Journal of Disaster Research,2016-04-14,10.20965/jdr.2014.p0432,NULL,Fuji Technology Press Ltd.,0,75.96552,Crossref,,Impact of Climate Change on River Flows in the Black Volta River,NA,journal-article,http://dx.doi.org/10.20965/jdr.2014.p0432,NaN,4,9
,Northwestern Naturalist,2006-11-16,10.2307/3536564,NULL,JSTOR,0,76.08034,Crossref,"Earth and Planetary Sciences(all),Environmental Science(all)","John K. Townsend's 1836 Report of the Birds of the Lower Columbia River Region, Oregon and Washington",NA,journal-article,http://dx.doi.org/10.2307/3536564,George A. Jobanek; David B. Marshall,1,73
S0165783616302181,Fisheries Research,2016-07-18,10.1016/j.fishres.2016.07.005,NULL,Elsevier BV,58,76.227104,Crossref,Aquatic Science,Survival and transit of in-river and transported yearling Chinook salmon in the lower Columbia River and estuary,NA,journal-article,http://dx.doi.org/10.1016/j.fishres.2016.07.005,Joseph Dietrich; Kai Eder; Donald Thompson; Rebecca Buchanan; John Skalski; Geoffrey McMichael; Derek Fryer; Frank Loge,NA,183
,Copeia,2006-04-26,10.2307/1440140,"list(name = ""US Army Corps of Engineers (USACE)"")",JSTOR,0,76.22876,Crossref,"Animal Science and Zoology,Aquatic Science,Ecology, Evolution, Behavior and Systematics","Occurrence of the Mountain-Sucker, Pantosteus jordani, in the Willamette River System, Oregon",NA,journal-article,http://dx.doi.org/10.2307/1440140,Carl E. Bond,2,1953
1868-5749(20151201)21:4L.241;1-,River Systems,2015-07-11,10.1127/rs/2015/0100,NULL,Schweizerbart,0,76.28687,Crossref,,"Variation in water residence time is the primary determinant of phytoplankton and zooplankton composition in a Pacific Northwest reservoir ecosystem (Lower Snake River, USA)",NA,journal-article,http://dx.doi.org/10.1127/rs/2015/0100,John R. Beaver; Kyle C. Scotese; Erin E. Manis; Steve T.J. Juul; Joe Carroll; Thomas R. Renicker,4,21
10.1577/1548-8659(1999)128<0868:MDAOBS>2.0.CO;2,Transactions of the American Fisheries Society,2004-06-07,10.1577/1548-8659(1999)128<0868:mdaobs>2.0.co;2,NULL,Informa UK Limited,27,76.30502,Crossref,Aquatic Science,"Mitochondrial DNA Analysis of Burbot Stocks in the Kootenai River Basin of British Columbia, Montana, and Idaho",NA,journal-article,http://dx.doi.org/10.1577/1548-8659(1999)128<0868:mdaobs>2.0.co;2,Vaughn L. Paragamian; Madison S. Powell; Joyce C. Faler,5,128
,Journal of American History,2011-09-07,10.1093/jahist/jar303,NULL,Oxford University Press (OUP),0,76.35562,Crossref,"History and Philosophy of Science,History",Columbia River Basin Ethnic History Archive,NA,journal-article,http://dx.doi.org/10.1093/jahist/jar303,E. Passehl,2,98
,IEEE Spectrum,2009-08-28,10.1109/mspec.1968.5215430,NULL,Institute of Electrical and Electronics Engineers (IEEE),0,76.35562,Crossref,Electrical and Electronic Engineering,The story of Bonneville Power:: 1937-1968-1987... Dams of the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.1109/mspec.1968.5215430,Gordon D. Friedlander,11,5
,Ecology and Society,2012-10-29,10.5751/es-04986-170403,NULL,"Resilience Alliance, Inc.",0,76.35562,Crossref,Ecology,Resilience and Water Governance: Adaptive Governance in the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.5751/es-04986-170403,Barbara A. Cosens; Mark Kevin Williams,4,17
,SSRN Electronic Journal,2012-01-05,10.2139/ssrn.1942587,NULL,Elsevier BV,0,76.35562,Crossref,,Resilience and Water Governance: Adaptive Governance in the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.2139/ssrn.1942587,Barbara A. Cosens; Mark Williams,NA,NA
,Ecology and Society,2012-12-03,10.5751/es-05422-170429,NULL,"Resilience Alliance, Inc.",0,76.35562,Crossref,Ecology,"A Commentary on ""Resilience and Water Governance: Adaptive Governance in the Columbia River Basin""",NA,journal-article,http://dx.doi.org/10.5751/es-05422-170429,Brian H. Walker,4,17
10.1038/npre.2009.3754.1,Nature Precedings,2009-09-15,10.1038/npre.2009.3754.1,NULL,Springer Nature,0,76.35562,Crossref,,Towards sustainable fisheries: Assessing co-management effectiveness for the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.1038/npre.2009.3754.1,Sibyl Diver,NA,NA
,Conservation Ecology,2016-11-04,10.5751/es-00310-050208,NULL,"Resilience Alliance, Inc.",0,76.35562,Crossref,Nature and Landscape Conservation,Finding a PATH toward Scientific Collaboration: Insights from the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.5751/es-00310-050208,David Marmorek; Calvin Peters,2,5
0029801878900495,Ocean Engineering,2003-03-15,10.1016/0029-8018(78)90049-5,NULL,Elsevier BV,0,76.35562,Crossref,"Environmental Engineering,Ocean Engineering",Dams and river regulation in the columbia basin-deadly to U.S. anadromous fish resource,NA,journal-article,http://dx.doi.org/10.1016/0029-8018(78)90049-5,NaN,1,5
,Electrical Engineering,2013-07-27,10.1109/ee.1951.6436859,NULL,Institute of Electrical and Electronics Engineers (IEEE),0,76.35562,Crossref,,The relationship of hydroelectric power to the columbia river basin development,NA,journal-article,http://dx.doi.org/10.1109/ee.1951.6436859,O. E. Walsh,10,70
10.1038/npre.2009.3754,Nature Precedings,2010-10-14,10.1038/npre.2009.3754,NULL,Springer Nature,0,76.35562,Crossref,,Towards sustainable fisheries: Assessing co-management effectiveness for the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.1038/npre.2009.3754,Sibyl Diver; Sibyl Diver,NA,NA
,"Transactions, American Geophysical Union",2012-12-08,10.1029/tr036i002p00293,NULL,American Geophysical Union (AGU),5,76.35562,Crossref,,Some factors affecting rates of sedimentation in the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.1029/tr036i002p00293,Elliott M. Flaxman; Robert L. Hobba,2,36
,Water Resources Research,2008-02-06,10.1029/wr009i001p00043,NULL,Wiley-Blackwell,9,76.35562,Crossref,Water Science and Technology,Opportunity costs of a transbasin diversion: 2. The Columbia River Basin,NA,journal-article,http://dx.doi.org/10.1029/wr009i001p00043,James E. T. Moncur,1,9
000632079590042X,Biological Conservation,2003-10-15,10.1016/0006-3207(95)90042-x,NULL,Elsevier BV,0,76.35562,Crossref,"Ecology, Evolution, Behavior and Systematics,Nature and Landscape Conservation",94Z/00014 Making room in the Ark: the Endangered Species Act and the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.1016/0006-3207(95)90042-x,NaN,2,71
,River Research and Applications,2013-10-29,10.1002/rra.2712,NULL,Wiley-Blackwell,69,76.385376,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry","POPULATION STRUCTURE IN THREE SPECIES OF CO-DISTRIBUTED SALMONID FISHES IN THE PEACE RIVER AND TRIBUTARIES NEAR A MAJOR PROPOSED HYDROELECTRIC DEVELOPMENT IN NORTHEASTERN BRITISH COLUMBIA, CANADA",GENETIC MONITORING OF CO-DISTRIBUTED SALMONIDS,journal-article,http://dx.doi.org/10.1002/rra.2712,E. B. Taylor; M. M. Yau; A. B. Mattock,9,30
,River Teeth: A Journal of Nonfiction Narrative,2009-02-08,10.1353/rvt.0.0030,"list(DOI = ""10.13039/501100002746"", name = ""BC Hydro"", doi.asserted.by = ""crossref"", award = ""1234"")",Johns Hopkins University Press,0,76.398506,Crossref,,The Clearwater,NA,journal-article,http://dx.doi.org/10.1353/rvt.0.0030,Kim Barnes,1-2,10
S0272771411005270,"Estuarine, Coastal and Shelf Science",2011-12-27,10.1016/j.ecss.2011.12.013,NULL,Elsevier BV,35,76.420784,Crossref,"Aquatic Science,Oceanography",Calculation of river-seawater endmembers and differential trace metal scavenging in the Columbia River plume,NA,journal-article,http://dx.doi.org/10.1016/j.ecss.2011.12.013,Jason McAlister; Kristin Orians,NA,99
10.1080/11956860.2015.1121705,Écoscience,2016-06-13,10.1080/11956860.2015.1121705,NULL,Informa UK Limited,55,76.420784,Crossref,"Ecology,Ecology, Evolution, Behavior and Systematics","River connectivity and road crossing effects on floodplain vegetation of the upper Columbia River, Canada",NA,journal-article,http://dx.doi.org/10.1080/11956860.2015.1121705,Chris M. Carli; Suzanne E. Bayley,2-4,22
399,Wetlands,2013-03-18,10.1007/s13157-013-0399-8,NULL,Springer Nature,115,76.420784,Crossref,"Ecology,Environmental Science(all),Environmental Chemistry","Exotic Plant Colonization and Occupancy Within Riparian Areas of the Interior Columbia River and Upper Missouri River Basins, USA",NA,journal-article,http://dx.doi.org/10.1007/s13157-013-0399-8,Robert Al-Chokhachy; Andrew M. Ray; Brett B. Roper; Eric Archer,3,33
S2212041616304119,Ecosystem Services,2017-03-01,10.1016/j.ecoser.2017.02.007,NULL,Elsevier BV,50,76.420784,Crossref,,Valuation of fish production services in river basins: A case study of the Columbia River,NA,journal-article,http://dx.doi.org/10.1016/j.ecoser.2017.02.007,Cedar Morton; Duncan Knowler; Cecile Brugere; David Lymer; Devin Bartley,NA,24
